""2018-10-17 00:25:34 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
""2018-10-17 00:25:34 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
""2018-10-17 00:25:34 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
""2018-10-17 00:25:34 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
""2018-10-17 00:25:35 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
""2018-10-17 00:25:35 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
""2018-10-17 00:25:35 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
""2018-10-17 00:25:35 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
""2018-10-17 00:25:35 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
""2018-10-17 00:25:36 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Building JPA container EntityManagerFactory for persistence unit 'default'
""2018-10-17 00:25:36 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
""2018-10-17 00:25:36 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.0.12.Final}
""2018-10-17 00:25:36 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
""2018-10-17 00:25:36 [main] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
""2018-10-17 00:25:36 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
""2018-10-17 00:25:36 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Building JPA container EntityManagerFactory for persistence unit 'default'
""2018-10-17 00:25:36 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
""2018-10-17 00:25:36 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.0.12.Final}
""2018-10-17 00:25:36 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
""2018-10-17 00:25:36 [main] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
""2018-10-17 00:25:36 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
